33354076	/m/0h7qyxh	Kaptaan				{}	{""/m/05sb1"": ""Pakistan""}	{""/m/03bxz7"": ""Biographical film""}
293693	/m/01qy1y	Puni Puni Poemy	2001		60.0	{}	{""/m/03_3d"": ""Japan""}	{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0jxy"": ""Anime"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0hcr"": ""Animation""}
893808	/m/03mh94	Robots	2005	260718330	90.0	{""/m/02h40lc"": ""English Language""}	{""/m/09c7w0"": ""United States of America""}	{""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/0hcr"": ""Animation"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hqxf"": ""Family Film""}
19920277	/m/04q0_lh	First Kill			73.0	{}	{""/m/059j2"": ""Netherlands""}	{""/m/0hj3n07"": ""Culture & Society"", ""/m/082gq"": ""War film""}
3992212	/m/0bbgly	Mutiny on the Bounty	1935	4460000	132.0	{""/m/02h40lc"": ""English Language""}	{""/m/09c7w0"": ""United States of America""}	{""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white"", ""/m/060__y"": ""Film adaptation""}
16623287	/m/03yfmlj	Scenes From Oblivion				{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}	{""/m/09c7w0"": ""United States of America""}	{""/m/01z4y"": ""Comedy""}
29370106	/m/0ds5_72	The Muppets	2011-11-04	158431237	98.0	{""/m/02h40lc"": ""English Language""}	{""/m/09c7w0"": ""United States of America""}	{""/m/04rlf"": ""Music"", ""/m/0hqxf"": ""Family Film"", ""/m/0bj8m2"": ""Children's"", ""/m/01z4y"": ""Comedy"", ""/m/04t36"": ""Musical""}
33796742	/m/0b6pfzg	Backfire	1950-02-11		891.0	{""/m/02h40lc"": ""English Language""}	{""/m/09c7w0"": ""United States of America""}	{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/02xh1"": ""Film noir"", ""/m/068d7h"": ""Romantic drama""}
8009481	/m/026ndn7	The Live Ghost	1934			{""/m/02h40lc"": ""English Language""}	{""/m/09c7w0"": ""United States of America""}	{""/m/02hmvc"": ""Short Film"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white""}
20120174	/m/04y65bm	Tomar Jonyo	2008-11-14		150.0	{}	{""/m/03rk0"": ""India""}	{""/m/02l7c8"": ""Romance Film""}
7517533	/m/0kv9m1	The Vault of Horror	1973-03-16		90.0	{""/m/02h40lc"": ""English Langu"			58	{}	{}	"{""/m/0jtdp"": ""Documentary""}"	The film is set in the late 1960s. Errol Wallace  is an independent consultant who assesses the financial performance of businesses. He has just submitted a report to the board of Durmack, an automotive component manufacturer, in which he recommends a large reduction in staff numbers. His next assignment is at Balls, a moccasin factory located in the Melbourne suburb of Spotswood. On his first visit he meets Mr Ball , the owner of the company, who is affable and treats his employees like family. Errol is shown around the factory and is disturbed to see the shabby work conditions, old machinery, and the laid back work ethic of the employees. Errol asks Carey , a young worker at the factory, to help him gather data for his report. This will require him to monitor and time the activities of his work colleagues. Carey is reluctant to get involved, until he learns that he will be working with Mr Ball’s daughter Cheryl , who he has a crush on. The union gets hold of Errol’s report on Durmack and sets up an angry picket protest at the Durmack factory. Errol discovers that his colleague Jerry  leaked the report, with an inflated number of sackings, as a tactic to negotiate with the union. Kim , a salesman at Balls, comes to Errol’s home one night with a complete set of the company financial records, which show that the company hasn’t made a profit for years. Ball has been selling off company assets to keep the company afloat. Errol has been implementing several productivity improvements at the Balls factory, such as separate shifts for lunch, partitions between workers, and a roller conveyor. In light of the new information about the company finances however, he realises that more drastic action is required. He confronts Ball, and proposes that he will need to let a lot of people go if the company is to survive. Ball resists however, and says “It’s not just about dollars and cents. It’s about dignity, treating people with respect.” When Errol’s car breaks down, he is touched that some of the men from the factory offer to repair it, and one even drives him to his next appointment. They also invite Errol to participate as a driver on their team in the state finals of the scale model slot car competition. He agrees, and is genuinely happy when the team wins. The day arrives when Ball announces to the staff the findings from Errol’s report, and fires half the workers. Errol arrives at the factory to pick up his car, just as the shocked workers are walking out. He is clearly uncomfortable seeing them, knowing that it was his recommendations that sealed their fate. At a party at Durmack’s to celebrate their resolving the dispute with the union, Errol realises that there may be a chance to save Ball’s after all. Late at night he drives over to Ball’s home and presents his idea, which would enable everyone at the factory to keep their job – diversify the company into additional product lines such as coats and gloves, making good use of the skills and expertise of the workers. In the final scene, Carey realises he has feelings for Wendy , his friend who also works at Balls. Together they climb up onto the roof of the factory and hold hands as they look out over Spotswood.
4162883	/m/0bmjls	The Creation of the Humanoids	1962		84	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/0219x_"": ""Indie""}"	The film is set in the late 1960s. Errol Wallace  is an independent consultant who assesses the financial performance of businesses. He has just submitted a report to the board of Durmack, an automotive component manufacturer, in which he recommends a large reduction in staff numbers. His next assignment is at Balls, a moccasin factory located in the Melbourne suburb of Spotswood. On his first visit he meets Mr Ball , the owner of the company, who is affable and treats his employees like family. Errol is shown around the factory and is disturbed to see the shabby work conditions, old machinery, and the laid back work ethic of the employees. Errol asks Carey , a young worker at the factory, to help him gather data for his report. This will require him to monitor and time the activities of his work colleagues. Carey is reluctant to get involved, until he learns that he will be working with Mr Ball’s daughter Cheryl , who he has a crush on. The union gets hold of Errol’s report on Durmack and sets up an angry picket protest at the Durmack factory. Errol discovers that his colleague Jerry  leaked the report, with an inflated number of sackings, as a tactic to negotiate with the union. Kim , a salesman at Balls, comes to Errol’s home one night with a complete set of the company financial records, which show that the company hasn’t made a profit for years. Ball has been selling off company assets to keep the company afloat. Errol has been implementing several productivity improvements at the Balls factory, such as separate shifts for lunch, partitions between workers, and a roller conveyor. In light of the new information about the company finances however, he realises that more drastic action is required. He confronts Ball, and proposes that he will need to let a lot of people go if the company is to survive. Ball resists however, and says “It’s not just about dollars and cents. It’s about dignity, treating people with respect.” When Errol’s car breaks down, he is touched that some of the men from the factory offer to repair it, and one even drives him to his next appointment. They also invite Errol to participate as a driver on their team in the state finals of the scale model slot car competition. He agrees, and is genuinely happy when the team wins. The day arrives when Ball announces to the staff the findings from Errol’s report, and fires half the workers. Errol arrives at the factory to pick up his car, just as the shocked workers are walking out. He is clearly uncomfortable seeing them, knowing that it was his recommendations that sealed their fate. At a party at Durmack’s to celebrate their resolving the dispute with the union, Errol realises that there may be a chance to save Ball’s after all. Late at night he drives over to Ball’s home and presents his idea, which would enable everyone at the factory to keep their job – diversify the company into additional product lines such as coats and gloves, making good use of the skills and expertise of the workers. In the final scene, Carey realises he has feelings for Wendy , his friend who also works at Balls. Together they climb up onto the roof of the factory and hold hands as they look out over Spotswood.
4162938	/m/0bmjql	Lionheart	1991-01-11	24078196	105	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/0219x_"": ""Indie""}"	"Lyon Gaultier is a paratrooper in the French Foreign Legion, stationed in Djibouti, North Africa. His brother, who is married to an American woman in Los Angeles, is burned alive during a deal gone wrong and suffers third-degree burns, dying shortly afterward. Lyon deserts his legion when they withhold letters from his brother's wife and ultimately refuse to let him see his brother. He steals a jeep and escapes through the desert, finding work on a tramp steamer headed for the U.S.. Meanwhile, the Legion commanding officer arrives at the U.S. French Embassy, where he is told that the LAPD could not care less about finding Lyon, so he orders two of his own Legionnaires to do the job. Lyon arrives in New York and travels to California to be with his brother's family. Along the way, he meets Joshua, a man who runs fights for money, and also learns that he cannot avenge his brother's murder, as he failed to identify his killers before dying. Tagging along with Joshua, Lyon meets Cynthia, who organizes underground fights for the rich elite and decides to sponsor him. Figuring that this would be the best way to earn the money his family needs, Lyon fights in no holds barred bare-knuckle fights to finance the trip. Once they reach L.A., he tracks down his brother's widow, who is reluctant to accept financial aid, even though she obviously needs it, because she is angry with Lyon for ""deserting"" his brother years ago. Lyon continues fighting, and Joshua poses as an insurance man who delivers checks to her from an account her husband allegedly had left behind. Due to his misspelling of Lyon's name, Joshua introduces Lyon in the fighting circuit as the titular ""Lionheart"". Meanwhile, the two Legionnaires catch up with Lyon in Los Angeles. Lyon fights them off, but suffers a broken rib. Cynthia decides to take advantage of Lyon's string of victories by stacking the odds in favor of a massive, brutal fighter named ""Attilla the Hun"", who has so far been unbeatable. After betting a large amount on ""Attilla"", she arranges to have Lyon handed over to the Legion soldiers after he has been defeated thoroughly. Lyon's fight with Atilla is hampered by his broken rib. Attilla's trademark  is to let his opponent tire themselves out before viciously breaking them, often killing them in the process. When it appears ""Attilla"" has won, Joshua begs Lyon to give up, revealing that they were both used by Cynthia. Joshua, for the best of reasons , placed all of his own money on Attilla as a form of ""insurance,"" as all the odds are against Lyon winning. Lyon, angered by this news, bounces back and summons up all his remaining strength to defeat Atilla but spares his life. The Legionnaires escort him back to the apartment, where they give him some time to say his goodbyes before being deported back to Africa, where he will be court martialed for desertion. After an emotional farewell, Lyon and the Legion members speed off, but just down the road, moved by the family's heartbreak, the Legionnaries decide to let Lyon go out of respect for his determination, will power, and personal integrity, both during the fight and in helping out his sister-in-law. Ultimately, Lyon is able to go home and be a family man."
4163034	/m/0bmjx4	Maximum Risk	1996-09-13	51702483	100	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}"	Alain Moreau  is a cop in Nice, France. Alain is at a funeral that is being held for a fellow cop, when Alain’s partner Sebastien  shows up, and requests for his presence at a crime scene. When they arrive, Sebastien shows Alain a dead body of someone that looks exactly like him. They discover that his name was Mikhail Suverov, who was born on exactly the same day Alain was. As it turns out, Mikhail is the twin brother Alain never knew he had. Tracing his brother's steps back to New York City, Alain discovers that Mikhail was a member of the Russian Mafia, who was chased down and killed when he attempted to get out. Of course, now Alain is mistaken for Mikhail, who was also mixed up in a series of affairs concerning the FBI and the russian mafia. With his only real ally being Mikhail's fiancé Alex Bartlett , Alain sets out to avenge his brother's death, which is complicated not only by the Mafia, but by two corrupt FBI agents.
4163253	/m/0bmkbw	Bangkok Dangerous	1999-11-01		105	"{""/m/0c_v2"": ""Thai Language""}"	"{""/m/07f1x"": ""Thailand""}"	"{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}"	Kong is a deaf-mute gunman, an assassin for hire who can neither hear his gunshots nor the people pleading with him not to kill them. He receives his contracts through Aom, a hostess at a Bangkok go-go bar. Kong lost his hearing when he was a child. Because of his disability, he was taunted by other children and grows up into an angry young man. At a target range, he finds he has a knack for target shooting when he visualizes the faces of the boys that taunted him in the target. His deafness gives him an edge in shooting, as he doesn't react to the gunshots and can better focus on his target. He eventually gets a job as a janitor at the range. One day while cleaning up, a customer named Joe is in the Bangkok forest with his girlfriend, Aom. Jo notices Kong watching them. He then offers the pistol to Kong, who impresses Jo and Aom with his pinpoint shooting. Joe then takes Kong under his wing and teaches him how to shoot. When Jo injures his gun hand in a battle, Kong is ready to take on more work. Working for a mob boss, Kong is sent on a job to Hong Kong. He shoots his target while riding on the Hong Kong subway. When Kong returns to Bangkok, he catches a cold and needs medicine, so he stops at a pharmacy and meets Fon, a pretty pharmacist. With Fon, friendship grows into something deeper. This changes Kong's perspective on life as he realizes that life can be meaningful, even for a deaf-mute assassin like him. Aom has trouble with one of the mob boss' henchmen. She spurns him but he rapes her. Enraged, Joe takes matters into his own hands, killing the henchman, which brings the mob's wrath down on Joe, which in turn leads to more revenge killing by Kong, and a final big shoot-out in a water bottling plant.
4163786	/m/0bml6k	Hexen bis aufs Blut gequält	1970		96	"{""/m/04306rv"": ""German Language""}"	"{""/m/082fr"": ""West Germany"", ""/m/0345h"": ""Germany""}"	"{""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural""}"	Set in early 18th-century Austria, the story is about a Witchfinder  and his young apprentice . The two travel the countryside, terrorising people suspected of devil worship. When the Witchfinder goes too far by trying to rape a local girl, his apprentice rebels.
4164156	/m/0bml_t	Night Creatures	1962		80	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07ssc"": ""United Kingdom""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure""}"	Captain Collier  and his band of sailors show up to an English coastal town to investigate reports of “Marsh Phantoms” who ride by night spreading terror to the town. The Captain suspects that the local reverend  might be hiding something. Are the phantoms genuine or a cover for illegal smuggling activities?
4164407	/m/0bmmky	Meet Me in Miami	2006		94	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0ctw_b"": ""New Zealand""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy""}"	Luis was 12 when he met Julia. She was staying at the Hotel with her family while on holiday, and when the two met, the connection was instant. They spent the summer together, laughing, playing and wishing it would never end. When it was finally time for Julia to return to her native New Zealand, the two made a promise to meet back at the fountain the same time every year. Each year Luis waited, but no Julia. Now 10 years later, Luis finally decides it's time to put destiny to the test. Dragging along his best friend Eduardo, they board a plane to New Zealand determined to find Julia and win her back. Tagline: They were best friends that had it all...until one girl changed everything.
4164806	/m/0bmn3_	Bangaram	2006-05-03			"{""/m/09s02"": ""Telugu language""}"	"{""/m/03rk0"": ""India""}"	"{""/m/02kdv5l"": ""Action"", ""/m/02cqmh"": ""Tollywood""}"	"Bangaram is a reporter at a news channel. he dreams of getting into an international news channel of BBC. On his own dream he ends at Peddi Reddy who is an factionest. he needs his signature to get his dream full filled but before that he gets entangled with Peddi""s daughter Sandhyaand Vindhya. later Bhooma Reddy wins over Peddi's heart and is able to convince him to marry Sandhya to him. but Sandhya has already got her own love story with Vinay. Bangaram feeling guilty about foiling Sandhya's escape plan and mean looks of vindhya, he finally helps her by taking her to the city. but then the villains are not to far behind. later vinay also losses contact in a bomb blast. then Bangaram is able to find Vinay with the help of a driver and his company. but just then Bhooma kidnaps Vindhya and blackmails Bangaram that he will marry her if Sandhya is not returned. but he later goes to Bhoooma and able to save Vindhya and kill Bhooma which forms the climax. In the end it is reveled that, Bangaram finds his own love in a train journey."
4165155	/m/0bmnrc	The Work and The Glory: American Zion	2005	2025032	100	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/068d7h"": ""Romantic drama"", ""/m/07s9rl0"": ""Drama""}"	"Bangaram is a reporter at a news channel. he dreams of getting into an international news channel of BBC. On his own dream he ends at Peddi Reddy who is an factionest. he needs his signature to get his dream full filled but before that he gets entangled with Peddi""s daughter Sandhyaand Vindhya. later Bhooma Reddy wins over Peddi's heart and is able to convince him to marry Sandhya to him. but Sandhya has already got her own love story with Vinay. Bangaram feeling guilty about foiling Sandhya's escape plan and mean looks of vindhya, he finally helps her by taking her to the city. but then the villains are not to far behind. later vinay also losses contact in a bomb blast. then Bangaram is able to find Vinay with the help of a driver and his company. but just then Bhooma kidnaps Vindhya and blackmails Bangaram that he will marry her if Sandhya is not returned. but he later goes to Bhoooma and able to save Vindhya and kill Bhooma which forms the climax. In the end it is reveled that, Bangaram finds his own love in a train journey."
4165797	/m/0bmpvc	Séraphin: un homme et son péché	2002-11-29		110	"{""/m/064_8sq"": ""French Language""}"	"{""/m/0d060g"": ""Canada""}"	"{""/m/068d7h"": ""Romantic drama"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film""}"	In a small Quebec community at the end of the 19th century, due to her father's financial hardships, Donalda Laloge  is forced to marry the village miser , Séraphin Poudrier , and to leave behind the young man that she truly loves. Her beloved, Alexis , returns from working at the lumber camps, unaware of these events. Donalda is extremely unhappy living with Séraphin, because he will do anything to save money. This includes not giving Donalda children and not letting her eat enough. Donalda becomes very sick with a pneumonia-like illness. Alexis returns just before her death. During Donalda's funeral, Séraphin realizes his house is on fire. He panics and runs into the house, trying to save his money, but dies. Alexis pulls him out of the burning house. The villagers pry open Séraphin's hands and he has money which symbolises that he died for money and that's all he cared about.
4165940	/m/0bmq5j	The Rare Breed	1966		97	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/03btsm8"": ""Action/Adventure"", ""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0hfjk"": ""Western""}"	An expensive prize bull is bought at an auction by Charles Ellsworth , who has come to purchase stock for the wealthy Texas rancher Alexander Bowen . Sam Burnett  is hired to transport the bull to Bowen's ranch. Martha Price , the bull's original owner, is told by daughter Hilary  about a conversation she overheard between Burnett and two men working for competing rancher John Taylor . Burnett has made a deal with Taylor to kidnap the bull. One of Taylor's men, Deke Simons , gets into a fight with Burnett in the saloon. Price, witnessing the brawl, comes to trust Burnett. They and her daughter travel cross country to transport the bull. One night while Price and Burnett are brewing coffee over the campfire, a shot knocks over the coffee pot. Burnett knows this is a signal from Taylor's men. Just before dawn, Hilary catches Burnett as he is about to hand over the bull. He denies her accusations, waking her mother to prove he was innocent. Once again, Price gives Burnett the benefit of the doubt. Taylor's men find a fence which has been hacked through to make way for Price's wagon. They conclude that Burnett must have double-crossed them. Simons, determined to catch up with Burnett, shoots a companion and rides on after the wagon. In a canyon, Burnett runs into Jamie Bowen , Alexander's son, who has stolen a herd of his father's longhorn cattle and is running away to start his own ranch. Simons catches up and shoots a cowhand, setting off a stampede. Jamie tries to escape but falls in the path of the charging cattle. Battered and unconscious, Jamie is carried by Burnett back to the wagon. Simons is there holding Price and her daughter hostage. Simons demands the money that Burnett was paid by Taylor for the bull. Simons also demands Price's money, but while distracted, Burnett is able to take his rifle. Simons mounts and gallops away. Burnett follows. As horses collide, Simons falls onto a sharp rock and is killed instantly. Burnett returns with the money, but Price berates him for his dishonesty and the trouble he has caused. After a few days of travelling with Bowen's son in tow, they reach their destination, his father's ranch.
4166688	/m/0bmrk1	Heaven Sent, Hell Bound: The Best of Christopher Daniels	2006-01-10		240	{}	{}	{}	An expensive prize bull is bought at an auction by Charles Ellsworth , who has come to purchase stock for the wealthy Texas rancher Alexander Bowen . Sam Burnett  is hired to transport the bull to Bowen's ranch. Martha Price , the bull's original owner, is told by daughter Hilary  about a conversation she overheard between Burnett and two men working for competing rancher John Taylor . Burnett has made a deal with Taylor to kidnap the bull. One of Taylor's men, Deke Simons , gets into a fight with Burnett in the saloon. Price, witnessing the brawl, comes to trust Burnett. They and her daughter travel cross country to transport the bull. One night while Price and Burnett are brewing coffee over the campfire, a shot knocks over the coffee pot. Burnett knows this is a signal from Taylor's men. Just before dawn, Hilary catches Burnett as he is about to hand over the bull. He denies her accusations, waking her mother to prove he was innocent. Once again, Price gives Burnett the benefit of the doubt. Taylor's men find a fence which has been hacked through to make way for Price's wagon. They conclude that Burnett must have double-crossed them. Simons, determined to catch up with Burnett, shoots a companion and rides on after the wagon. In a canyon, Burnett runs into Jamie Bowen , Alexander's son, who has stolen a herd of his father's longhorn cattle and is running away to start his own ranch. Simons catches up and shoots a cowhand, setting off a stampede. Jamie tries to escape but falls in the path of the charging cattle. Battered and unconscious, Jamie is carried by Burnett back to the wagon. Simons is there holding Price and her daughter hostage. Simons demands the money that Burnett was paid by Taylor for the bull. Simons also demands Price's money, but while distracted, Burnett is able to take his rifle. Simons mounts and gallops away. Burnett follows. As horses collide, Simons falls onto a sharp rock and is killed instantly. Burnett returns with the money, but Price berates him for his dishonesty and the trouble he has caused. After a few days of travelling with Bowen's son in tow, they reach their destination, his father's ranch.
4167411	/m/0bmssv	Night at the Museum	2006-12-17	574480841	108	"{""/m/02bjrlw"": ""Italian Language"", ""/m/03hkp"": ""Hebrew Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}"	"{""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/01z4y"": ""Comedy"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action""}"	"Larry Daley  is divorced, unable to keep a stable job, and has failed at many business ventures. His ex-wife  believes that he is a bad example to their eleven year-old son Nick , and Larry fears that Nick respects his future stepfather, bond trader Don , more than him. Cecil , an elderly night security guard about to retire from the American Museum of Natural History, hires Larry despite his unpromising résumé. Because of recent financial troubles, the museum plans to replace Cecil and his two colleagues Gus  and Reginald  with one guard. They advise Larry to leave some of the lights on and warn him not to let anything ""in...or out"". Once night comes, Larry discovers that the exhibits come to life, including a living Tyrannosaurus skeleton nicknamed ""Rexy"" who behaves like a dog ; a mischievous capuchin monkey named Dexter , which always steals Larry's keys ; rival miniature civilizations led by Old West cowboy Jedediah  and Roman general Octavius ; an Easter Island Moai , who calls Larry dum-dum and loves gum-gum; and wax models of the likes of Theodore Roosevelt , and Attila the Hun ([[Patrick_Gallagher_, who makes a habit of chasing Larry wildly through the museum with his Huns. Roosevelt explains that since an Egyptian artifact&mdash;the Golden Tablet of Pharaoh Akhmenrah&mdash;came to the museum in 1952, all of the exhibits come to life each night. If the exhibits are outside of the museum during sunrise, however, they turn to dust. Roosevelt helps Larry by restoring order, and he decides to remain as a guard. On Cecil's advice, Larry studies history to prepare himself better. He also learns from a museum docent, Rebecca Hutman , who is writing a dissertation on Sacagawea  but does not feel she knows enough about her subject. The next night, Larry uses what he has learned to better control the exhibits (helping solve the Neanderthals' quest for fire by tossing them a cigarette lighter; giving the Easter Island head a wad of chewing gum . However, things go awry when his attempt at winning over Atilla with cheap magic tricks fails, the dioramas continue fighting despite their agreement with Larry and Dexter is able to steal Larry's keys again and let out all of the animal exhibits. The Neanderthals then set fire to a display and one turns to dust when he leaves the museum at dawn , so museum director Dr. McPhee  almost fires Larry. He offers Rebecca a meeting with Sacagawea, but she believes that he is mocking her and the museum, and leaves him. Larry brings Nick to the museum to show him the exhibits, but none is alive. They investigate and catch Cecil, Gus, and Reginald in the act of stealing the tablet and other valuable objects. Like the exhibits, the guards receive enhanced vitality from the artifact; wishing to retain their health and fund their retirements, the three plan to frame Larry for the thefts, and disabled the tablet to stop the exhibits from interfering. Nick reactivates the tablet, but Cecil locks him and his father in the Egyptian room and flees with the tablet. Larry releases the Akhmenrah's  mummy from his sarcophagus. The pharaoh speaks English from many years as an exhibit at Cambridge, and helps Larry and Nick escape. The three find the other exhibits fighting all over the lobby, and Larry convinces them to work together. Although some of the exhibits capture Gus and Reginald without difficulty, Cecil escapes by stagecoach with Larry, Nick, Akmenrah, Jedediah, Octavius, and Atilla the Hun in pursuit in Central Park, where they stop him and regain the tablet. While in a taxicab, Rebecca sees the exhibits return to the museum before sunrise and realizes that Larry was telling the truth; so she enters the museum, and he introduces her to Sacagawea. Dr. McPhee fires Larry due to the chaos during the night, but rehires him when news reports of the strange events around the museum&mdash;such as cave paintings in the museum's subway station, dinosaur footprints in Central Park, and cavemen sightings&mdash;raise attendance. Larry, Nick, and the exhibits celebrate, while Cecil, Gus, and Reginald are forced to become museum janitors to evade being sent to jail."
4167640	/m/0bmt5t	Wanpaku Ouji no Orochi Taiji	1963		86	"{""/m/03_9r"": ""Japanese Language""}"	"{""/m/03_3d"": ""Japan""}"	"{""/m/0jxy"": ""Anime"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03k9fj"": ""Adventure""}"	This anime film tells the story of the god Susano'o , whose mother Izanami has died. He is deeply hurt by the loss of his mother but his father Izanagi tells him that his mother is now in heaven. Despite Izanagi's warnings, Susano'o eventually sets off to find her. Along with his companions, Akahana  and Titan Bō , Susano'o overcomes all obstacles in his long voyage. He eventually comes to the Izumo Province, where he meets Princess Kushinada, a little girl whom he becomes friends with . Kushinada's family tells Susano'o that their other seven daughters were sacrificed to the fearsome eight-headed serpent, the Yamata no Orochi. Susano'o is so infatuated with Kushinada that he decides to help her family protect her and slay the Orochi once and for all and he, Akahana and Bō prepare for the showdown.
4167739	/m/0bmtcp	Tombstone: The History of The Undertaker	1990		560	{}	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/01z02hx"": ""Sports"", ""/m/02kdv5l"": ""Action"", ""/m/0jtdp"": ""Documentary""}"	This anime film tells the story of the god Susano'o , whose mother Izanami has died. He is deeply hurt by the loss of his mother but his father Izanagi tells him that his mother is now in heaven. Despite Izanagi's warnings, Susano'o eventually sets off to find her. Along with his companions, Akahana  and Titan Bō , Susano'o overcomes all obstacles in his long voyage. He eventually comes to the Izumo Province, where he meets Princess Kushinada, a little girl whom he becomes friends with . Kushinada's family tells Susano'o that their other seven daughters were sacrificed to the fearsome eight-headed serpent, the Yamata no Orochi. Susano'o is so infatuated with Kushinada that he decides to help her family protect her and slay the Orochi once and for all and he, Akahana and Bō prepare for the showdown.
4168921	/m/0bmvyl	Toto le Héros	1991		91	"{""/m/064_8sq"": ""French Language""}"	"{""/m/0f8l9c"": ""France"", ""/m/0154j"": ""Belgium"", ""/m/0345h"": ""Germany""}"	"{""/m/07s9rl0"": ""Drama""}"	"Ostensibly set in the near future, the film tells the life story of an elderly man named Thomas Van Hazebrouck , looking back on his ordinary, apparently uneventful life in a complex mosaic of flashbacks, interspersed with fantasies about how events might have turned out differently. It is not always possible to tell the difference between embellished or manufactured memories and fantasies, as Thomas is a very unreliable narrator, but some scenes  are definitely fantasized. Thomas firmly believes his life to have been ""stolen"" from him by Alfred Kant, born at the same time as Thomas, who Thomas believes was inadvertently switched with himself as a baby . Thomas' jealousy of Alfred has overshadowed all his life, often with tragic consequences for his loved ones, and he is plotting revenge. Throughout most of the film, his intended revenge takes the shape of a plot to kill Alfred, but in the end Thomas finds a more creative and surprising way to ""take back"" his life."
4170157	/m/025s_d0	Sabari	2007-03-16			"{""/m/07c9s"": ""Tamil Language""}"	"{""/m/03rk0"": ""India""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}"	"Ostensibly set in the near future, the film tells the life story of an elderly man named Thomas Van Hazebrouck , looking back on his ordinary, apparently uneventful life in a complex mosaic of flashbacks, interspersed with fantasies about how events might have turned out differently. It is not always possible to tell the difference between embellished or manufactured memories and fantasies, as Thomas is a very unreliable narrator, but some scenes  are definitely fantasized. Thomas firmly believes his life to have been ""stolen"" from him by Alfred Kant, born at the same time as Thomas, who Thomas believes was inadvertently switched with himself as a baby . Thomas' jealousy of Alfred has overshadowed all his life, often with tragic consequences for his loved ones, and he is plotting revenge. Throughout most of the film, his intended revenge takes the shape of a plot to kill Alfred, but in the end Thomas finds a more creative and surprising way to ""take back"" his life."
