35530486	/m/0j8d_ty	Indie Game: The Movie	2012-01-20		94	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0d060g"": ""Canada""}"	"{""/m/0jtdp"": ""Documentary""}"	"The film shows the high level of personal expression that typically goes into independent games, through the story of three games: Braid was released in 2008, Super Meat Boy was preparing for its 2011 release, while Fez was struggling with development hell for several years. Braid developer Jonathan Blow recounts his thought process for the game: how he wished to put his ""deepest flaws and vulnerabilities"" into it and how his initial design experience quickly turned from experimentation to discovery. He also talks about the aftermath of the game: When Braid comes out, it receives widespread critical acclaim, but Blow is disillusioned, when a large portion of players don't ""get"" the underlying message and themes of the game. He makes attempts to influence the audience's impression of the game through forum posts and blog comments, but this eventually turns him into something of a comic figure, something which he feels uncomfortable with. The game, however, remains a commercial and critical success. Super Meat Boy developers Team Meat  set out to do a platform game that harkens back to their own childhood video game experiences. McMillen talks about his lifelong goal of communicating to others through his work. He goes on to talk about his 2008 game Aether that chronicles his childhood feelings of loneliness, nervousness, and fear of abandonment.{{cite web}} He also sheds light on the level design techniques he uses, on how he teaches players to play without extensive tutorials. About a year into development, Microsoft offers Team Meat a chance to take part in an Xbox Live Arcade promotion called ""Game Feast"", under the condition that they finish the game in a month, which they reluctantly accept because of their dire financial situation. The development goes into crunch time, and takes its toll on McMillen's marriage, and on Refenes' health, who bears the brunt of the work. Refenes also laments how he sacrificed his social life to get the game done, but expresses gratitude for his family to be supportive of his goal. The team successfully delivers the game, but come release day, the game is nowhere to be found on Xbox Live, which greatly upsets Refenes, who predicts low sales as a result. The game, however, does eventually appear on the marketplace, and doubles Braid's sales by selling 20000 units on the first 24 hours. McMillen is surprised by both the sales and touched by the fan reaction, and although Refenes, exhausted and cynical, is less enthusiastic, he eventually relents when he first sees videos of people enjoying the game on YouTube. The game eventually goes on to sell a million copies, providing a level of financial security to both developers. FEZ developers Polytron ([[Phil Fish  are in the fourth year of the game's development: the game was first announced at IGF 2008, which thrust Fish into the limelight as an ""indie developer celebrity"", but little was heard of the game since. The development is troubled: The company loses funding, Fish encounters family problems, and his former business partner quits the company, engaging in a legal battle with Fish, which questions the future of the project. Fish himself admits to his perfectionism protracting the development, as well as losing perspective over time about how good the game really is. Similar to Refenes, Fish also notes that he doesn't see himself doing anything else other than indie games, saying that FEZ has become his identity over time. Polytron prepares to present FEZ at Penny Arcade Expo, despite the possibility of the lawsuit lingering. This causes Fish to suffer anxiety attacks over the course of the preparation; without his business partner  signing his side of the final deal, he could potentially block Polytron from presenting at PAX. The FEZ kiosk is set up nevertheless, but the show runs into problems, when last minute changes in the build cause the game to often hang up or crash, forcing Fish to occasionally restart the game. The players, however, are unfazed and continue to enjoy the game nevertheless; Fish gives a number of interviews, and Jerry Holkins expresses his excitement about the product as well. Towards the closing of the show, Fish's new partner Ken Schachter announces that he and the former business partner had a meeting and have come to an agreement, which relieves Fish, who in the end is satisfied with the results of the show, and vows to continue working on the game and releasing it in 2012. The film bookends itself with Jonathan Blow's opening monologue about how indie gaming differs by offering flaws and vulnerabilities, making the games more personal. During the closing credits, videos of other upcoming indie games are interspersed."
35531466	/m/0jmx9_n	Surnuaiavahi tütar	2011-02-25		98	"{""/m/02h40lc"": ""English Language"", ""/m/01gp_d"": ""Finnish Language"", ""/m/06b_j"": ""Russian Language"", ""/m/02s2l"": ""Estonian Language""}"	"{""/m/02kmm"": ""Estonia""}"	"{""/m/07s9rl0"": ""Drama""}"	"The film shows the high level of personal expression that typically goes into independent games, through the story of three games: Braid was released in 2008, Super Meat Boy was preparing for its 2011 release, while Fez was struggling with development hell for several years. Braid developer Jonathan Blow recounts his thought process for the game: how he wished to put his ""deepest flaws and vulnerabilities"" into it and how his initial design experience quickly turned from experimentation to discovery. He also talks about the aftermath of the game: When Braid comes out, it receives widespread critical acclaim, but Blow is disillusioned, when a large portion of players don't ""get"" the underlying message and themes of the game. He makes attempts to influence the audience's impression of the game through forum posts and blog comments, but this eventually turns him into something of a comic figure, something which he feels uncomfortable with. The game, however, remains a commercial and critical success. Super Meat Boy developers Team Meat  set out to do a platform game that harkens back to their own childhood video game experiences. McMillen talks about his lifelong goal of communicating to others through his work. He goes on to talk about his 2008 game Aether that chronicles his childhood feelings of loneliness, nervousness, and fear of abandonment.{{cite web}} He also sheds light on the level design techniques he uses, on how he teaches players to play without extensive tutorials. About a year into development, Microsoft offers Team Meat a chance to take part in an Xbox Live Arcade promotion called ""Game Feast"", under the condition that they finish the game in a month, which they reluctantly accept because of their dire financial situation. The development goes into crunch time, and takes its toll on McMillen's marriage, and on Refenes' health, who bears the brunt of the work. Refenes also laments how he sacrificed his social life to get the game done, but expresses gratitude for his family to be supportive of his goal. The team successfully delivers the game, but come release day, the game is nowhere to be found on Xbox Live, which greatly upsets Refenes, who predicts low sales as a result. The game, however, does eventually appear on the marketplace, and doubles Braid's sales by selling 20000 units on the first 24 hours. McMillen is surprised by both the sales and touched by the fan reaction, and although Refenes, exhausted and cynical, is less enthusiastic, he eventually relents when he first sees videos of people enjoying the game on YouTube. The game eventually goes on to sell a million copies, providing a level of financial security to both developers. FEZ developers Polytron ([[Phil Fish  are in the fourth year of the game's development: the game was first announced at IGF 2008, which thrust Fish into the limelight as an ""indie developer celebrity"", but little was heard of the game since. The development is troubled: The company loses funding, Fish encounters family problems, and his former business partner quits the company, engaging in a legal battle with Fish, which questions the future of the project. Fish himself admits to his perfectionism protracting the development, as well as losing perspective over time about how good the game really is. Similar to Refenes, Fish also notes that he doesn't see himself doing anything else other than indie games, saying that FEZ has become his identity over time. Polytron prepares to present FEZ at Penny Arcade Expo, despite the possibility of the lawsuit lingering. This causes Fish to suffer anxiety attacks over the course of the preparation; without his business partner  signing his side of the final deal, he could potentially block Polytron from presenting at PAX. The FEZ kiosk is set up nevertheless, but the show runs into problems, when last minute changes in the build cause the game to often hang up or crash, forcing Fish to occasionally restart the game. The players, however, are unfazed and continue to enjoy the game nevertheless; Fish gives a number of interviews, and Jerry Holkins expresses his excitement about the product as well. Towards the closing of the show, Fish's new partner Ken Schachter announces that he and the former business partner had a meeting and have come to an agreement, which relieves Fish, who in the end is satisfied with the results of the show, and vows to continue working on the game and releasing it in 2012. The film bookends itself with Jonathan Blow's opening monologue about how indie gaming differs by offering flaws and vulnerabilities, making the games more personal. During the closing credits, videos of other upcoming indie games are interspersed."
35531604	/m/0j9msjb	Seven in Darkness	1969-09-23		74	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure""}"	Seven blind people are on a plane on their way to a convention for the blind in Seattle. Due to bad weather, the plane crashes and only the seven blind people survive.
35532570	/m/0j9nv0c	Dick Barton: Special Agent	1948-04		71	{}	"{""/m/07ssc"": ""United Kingdom""}"	"{""/m/02kdv5l"": ""Action""}"	Dick Barton  and his friends Snowey and Jack are investigating smuggling when attempts are made on his life. It turns out there is a plot to contaminate Britain's water supply.
35532574	/m/0j9nz6l	Dick Barton Strikes Back	1949			{}	"{""/m/07ssc"": ""United Kingdom""}"	"{""/m/0lsxr"": ""Crime Fiction"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action""}"	Dick Barton  and his friends Snowey and Jack are investigating smuggling when attempts are made on his life. It turns out there is a plot to contaminate Britain's water supply.
35532593	/m/0j9kc02	Dick Barton at Bay	1950-10-02		68	{}	"{""/m/07ssc"": ""United Kingdom""}"	"{""/m/0lsxr"": ""Crime Fiction"", ""/m/06n90"": ""Science Fiction""}"	Dick Barton  and his friends Snowey and Jack are investigating smuggling when attempts are made on his life. It turns out there is a plot to contaminate Britain's water supply.
35534554	/m/0cgqv3t	Donkey Xote	2007-11-20		83	"{""/m/06nm1"": ""Spanish Language""}"	"{""/m/06mkj"": ""Spain"", ""/m/03rjj"": ""Italy""}"	"{""/m/03q4nz"": ""World cinema"", ""/m/0hcr"": ""Animation"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0jxy"": ""Anime"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}"	"The film begins with a narration of the story as told by Cervantes, but the narrator is interrupted by the donkey Rucio  who insists on telling the ""true"" story of the adventure: Don Quixote  was not crazy, but in fact an intelligent and passionate person. In Rucio's re-telling of his adventure with Don Quixote and his squire, Sancho Panza , we learn that Rucio wishes he were Quixote's horse, and that that the horse, Rocinante , hates leaving his stable. As it develops, Dulcinea  has a difficult time choosing between the knight and his wealthy sidekick. The rivalry between Quixote and Panza leads the two on a journey across Spain to Barcelona as they both vie for the beautiful woman's affections. To defend his honor among the imposters, the real Quixote must duel and win against the Knight of the Moon in order to learn the true identity of Dulcinea."
35535012	/m/0j9m1d7	Posti	1950			"{""/m/0688f"": ""Punjabi language""}"	"{""/m/03rk0"": ""India""}"	"{""/m/05p553"": ""Comedy film"", ""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure""}"	"The film begins with a narration of the story as told by Cervantes, but the narrator is interrupted by the donkey Rucio  who insists on telling the ""true"" story of the adventure: Don Quixote  was not crazy, but in fact an intelligent and passionate person. In Rucio's re-telling of his adventure with Don Quixote and his squire, Sancho Panza , we learn that Rucio wishes he were Quixote's horse, and that that the horse, Rocinante , hates leaving his stable. As it develops, Dulcinea  has a difficult time choosing between the knight and his wealthy sidekick. The rivalry between Quixote and Panza leads the two on a journey across Spain to Barcelona as they both vie for the beautiful woman's affections. To defend his honor among the imposters, the real Quixote must duel and win against the Knight of the Moon in order to learn the true identity of Dulcinea."
35536369	/m/0j9pnxg	Man Jeete Jag Jeet	1973-09-21			"{""/m/0688f"": ""Punjabi language""}"	"{""/m/03rk0"": ""India""}"	"{""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}"	"The film begins with a narration of the story as told by Cervantes, but the narrator is interrupted by the donkey Rucio  who insists on telling the ""true"" story of the adventure: Don Quixote  was not crazy, but in fact an intelligent and passionate person. In Rucio's re-telling of his adventure with Don Quixote and his squire, Sancho Panza , we learn that Rucio wishes he were Quixote's horse, and that that the horse, Rocinante , hates leaving his stable. As it develops, Dulcinea  has a difficult time choosing between the knight and his wealthy sidekick. The rivalry between Quixote and Panza leads the two on a journey across Spain to Barcelona as they both vie for the beautiful woman's affections. To defend his honor among the imposters, the real Quixote must duel and win against the Knight of the Moon in order to learn the true identity of Dulcinea."
35536608	/m/0j9l_1d	Runway Cop	2012-05-30		110	"{""/m/02hwhyv"": ""Korean Language""}"	"{""/m/06qd3"": ""South Korea""}"	"{""/m/05p553"": ""Comedy film""}"	"The film begins with a narration of the story as told by Cervantes, but the narrator is interrupted by the donkey Rucio  who insists on telling the ""true"" story of the adventure: Don Quixote  was not crazy, but in fact an intelligent and passionate person. In Rucio's re-telling of his adventure with Don Quixote and his squire, Sancho Panza , we learn that Rucio wishes he were Quixote's horse, and that that the horse, Rocinante , hates leaving his stable. As it develops, Dulcinea  has a difficult time choosing between the knight and his wealthy sidekick. The rivalry between Quixote and Panza leads the two on a journey across Spain to Barcelona as they both vie for the beautiful woman's affections. To defend his honor among the imposters, the real Quixote must duel and win against the Knight of the Moon in order to learn the true identity of Dulcinea."
35536653	/m/0j9ljbs	Le cauchemar	1896		1	"{""/m/06ppq"": ""Silent film""}"	"{""/m/0f8l9c"": ""France""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film""}"	"The film begins with a narration of the story as told by Cervantes, but the narrator is interrupted by the donkey Rucio  who insists on telling the ""true"" story of the adventure: Don Quixote  was not crazy, but in fact an intelligent and passionate person. In Rucio's re-telling of his adventure with Don Quixote and his squire, Sancho Panza , we learn that Rucio wishes he were Quixote's horse, and that that the horse, Rocinante , hates leaving his stable. As it develops, Dulcinea  has a difficult time choosing between the knight and his wealthy sidekick. The rivalry between Quixote and Panza leads the two on a journey across Spain to Barcelona as they both vie for the beautiful woman's affections. To defend his honor among the imposters, the real Quixote must duel and win against the Knight of the Moon in order to learn the true identity of Dulcinea."
35537183	/m/0j9kqqp	Buz-e-Chini			20	"{""/m/0177wc"": ""Hazaragi Language""}"	"{""/m/0jdd"": ""Afghanistan"", ""/m/05sb1"": ""Pakistan""}"	"{""/m/01zhp"": ""Computer Animation"", ""/m/02hmvc"": ""Short Film"", ""/m/0bxg3"": ""Fairy tale""}"	One day the Buz-e-Chini leaves and advises her kids Algag, Bulgag and Chulgag not open the door for anyone. After the Buz-e Chini leaves the cunning wolf comes to the kids and ask them to open the door. First they do not open the door but after sometime the wolf makes them open it. The wolf takes away two of the kids while the third one hides in the mud-oven. Buz-e-Chini sees that her kids are gone and hears the story from the kid who hid in the mud-oven. Then Buz-e-Chini challenges the wolf for a fight one on one and wins. The wolf returns her kids and she lives happily ever after in the valley of Bamyan beside the Buddhas.
35537923	/m/0b69fgv	Accidental Meeting	1994-03-17		92	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/09blyk"": ""Psychological thriller""}"	Jennifer's husband is committing adultery. Maryanne's boss treats her like dirt. After an accidental meeting, the women decide to kill each other's men. Jennifer goes through with the deal, but Maryanne backs out. Jennifer, enraged, will not rest until Maryanne lives up to her part of the deal.
35540180	/m/0g6vpmf	Romantics Anonymous	2011-11-25	11500000	80	"{""/m/064_8sq"": ""French Language""}"	"{""/m/0f8l9c"": ""France"", ""/m/0154j"": ""Belgium""}"	"{""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}"	Jennifer's husband is committing adultery. Maryanne's boss treats her like dirt. After an accidental meeting, the women decide to kill each other's men. Jennifer goes through with the deal, but Maryanne backs out. Jennifer, enraged, will not rest until Maryanne lives up to her part of the deal.
35542027	/m/0j9k8s7	Brave Hearts: Umizaru	2012-07-13		116	"{""/m/03_9r"": ""Japanese Language""}"	"{""/m/03_3d"": ""Japan""}"	"{""/m/02kdv5l"": ""Action""}"	Jennifer's husband is committing adultery. Maryanne's boss treats her like dirt. After an accidental meeting, the women decide to kill each other's men. Jennifer goes through with the deal, but Maryanne backs out. Jennifer, enraged, will not rest until Maryanne lives up to her part of the deal.
35543567	/m/0j9k9yw	Calibre 38	1919-02-16			"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/06ppq"": ""Silent film"", ""/m/0hfjk"": ""Western""}"	{{Further}} The film pits Indiana Jones  against a group of Nazis who are searching for the Ark of the Covenant which Adolf Hitler believes will make their army invincible.
35543878	/m/0b44dch	Hogan's Alley	1925-11-23		70	{}	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/05p553"": ""Comedy film""}"	{{Further}} The film pits Indiana Jones  against a group of Nazis who are searching for the Ark of the Covenant which Adolf Hitler believes will make their army invincible.
35544161	/m/0gfhz56	Maharshi				{}	{}	"{""/m/07s9rl0"": ""Drama""}"	Maharshi , is a carefree college youth from a rich background. He is well noted in the college for his rough behaviour of maintaining a gang of friends, teasing lecturers and beating up classmates. However, things change when he meets Suchitra ([[Shantipriya |Nishanti  in college. She is averse towards him owing to his rough and rude behaviour and does not even talk to him when he approaches her. Maharshi takes a liking for her and tries to win her by approaching her parents and showing off his wealth. Suchitra turns down the offer even after her parents show interest. Maharshi then scares and turns away the prospective bride grooms who come to Suchitra's home. Suchitra meets her childhood friend Tilak  who is working as a police sub-inspector in the same town. Soon after she expresses her wish to marry him, more with the objective of getting rid of Maharshi. When Maharshi comes to know of this, he tries to stop the wedding but is locked up in a police station at the insistence of his own father. However, he assumes that Tilak has used his power as sub-inspector and locked him up. He tries to attack Tilak at their own home but stops when he sees Suchitra open the door. Gradually Maharshi slips into a depression and is hospitalized. Maharshi's pure love for Suchitra is shown when his friend Ramana  drugs Suchitra and brings them to Maharshi's home, assuming that Maharshi wants a physical union with her. Maharshi slaps his friend and explains that he wants her affection and love and not her body, and they carefully take her back. Tilak tries to help Maharshi by being friends with him and helping him mingle with Suchitra. As he recovers, they suggest him to get married but Maharshi turns crazy at the suggestion and runs away shouting. He is hospitalized again, but manages to escape from there. He snatches Suchitra's new born kid and escapes into the city with the police searching for him. In the end, as he falls from a building along with the kid, he dies, saving the kid, thus earning the good will of Suchitra.
35544927	/m/05h9kgy	Tracked by the Police				{}	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}"	Maharshi , is a carefree college youth from a rich background. He is well noted in the college for his rough behaviour of maintaining a gang of friends, teasing lecturers and beating up classmates. However, things change when he meets Suchitra ([[Shantipriya |Nishanti  in college. She is averse towards him owing to his rough and rude behaviour and does not even talk to him when he approaches her. Maharshi takes a liking for her and tries to win her by approaching her parents and showing off his wealth. Suchitra turns down the offer even after her parents show interest. Maharshi then scares and turns away the prospective bride grooms who come to Suchitra's home. Suchitra meets her childhood friend Tilak  who is working as a police sub-inspector in the same town. Soon after she expresses her wish to marry him, more with the objective of getting rid of Maharshi. When Maharshi comes to know of this, he tries to stop the wedding but is locked up in a police station at the insistence of his own father. However, he assumes that Tilak has used his power as sub-inspector and locked him up. He tries to attack Tilak at their own home but stops when he sees Suchitra open the door. Gradually Maharshi slips into a depression and is hospitalized. Maharshi's pure love for Suchitra is shown when his friend Ramana  drugs Suchitra and brings them to Maharshi's home, assuming that Maharshi wants a physical union with her. Maharshi slaps his friend and explains that he wants her affection and love and not her body, and they carefully take her back. Tilak tries to help Maharshi by being friends with him and helping him mingle with Suchitra. As he recovers, they suggest him to get married but Maharshi turns crazy at the suggestion and runs away shouting. He is hospitalized again, but manages to escape from there. He snatches Suchitra's new born kid and escapes into the city with the police searching for him. In the end, as he falls from a building along with the kid, he dies, saving the kid, thus earning the good will of Suchitra.
35545242	/m/0j9mtyj	Irish Luck	1925-11-22		70	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/06ppq"": ""Silent film"", ""/m/05p553"": ""Comedy film"", ""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure""}"	Maharshi , is a carefree college youth from a rich background. He is well noted in the college for his rough behaviour of maintaining a gang of friends, teasing lecturers and beating up classmates. However, things change when he meets Suchitra ([[Shantipriya |Nishanti  in college. She is averse towards him owing to his rough and rude behaviour and does not even talk to him when he approaches her. Maharshi takes a liking for her and tries to win her by approaching her parents and showing off his wealth. Suchitra turns down the offer even after her parents show interest. Maharshi then scares and turns away the prospective bride grooms who come to Suchitra's home. Suchitra meets her childhood friend Tilak  who is working as a police sub-inspector in the same town. Soon after she expresses her wish to marry him, more with the objective of getting rid of Maharshi. When Maharshi comes to know of this, he tries to stop the wedding but is locked up in a police station at the insistence of his own father. However, he assumes that Tilak has used his power as sub-inspector and locked him up. He tries to attack Tilak at their own home but stops when he sees Suchitra open the door. Gradually Maharshi slips into a depression and is hospitalized. Maharshi's pure love for Suchitra is shown when his friend Ramana  drugs Suchitra and brings them to Maharshi's home, assuming that Maharshi wants a physical union with her. Maharshi slaps his friend and explains that he wants her affection and love and not her body, and they carefully take her back. Tilak tries to help Maharshi by being friends with him and helping him mingle with Suchitra. As he recovers, they suggest him to get married but Maharshi turns crazy at the suggestion and runs away shouting. He is hospitalized again, but manages to escape from there. He snatches Suchitra's new born kid and escapes into the city with the police searching for him. In the end, as he falls from a building along with the kid, he dies, saving the kid, thus earning the good will of Suchitra.
35545950	/m/0crtslj	Yoroi: The Samurai Zombie	2008		110	"{""/m/03_9r"": ""Japanese Language""}"	"{""/m/03_3d"": ""Japan""}"	"{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03q4nz"": ""World cinema"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/03npn"": ""Horror"", ""/m/02kdv5l"": ""Action""}"	Maharshi , is a carefree college youth from a rich background. He is well noted in the college for his rough behaviour of maintaining a gang of friends, teasing lecturers and beating up classmates. However, things change when he meets Suchitra ([[Shantipriya |Nishanti  in college. She is averse towards him owing to his rough and rude behaviour and does not even talk to him when he approaches her. Maharshi takes a liking for her and tries to win her by approaching her parents and showing off his wealth. Suchitra turns down the offer even after her parents show interest. Maharshi then scares and turns away the prospective bride grooms who come to Suchitra's home. Suchitra meets her childhood friend Tilak  who is working as a police sub-inspector in the same town. Soon after she expresses her wish to marry him, more with the objective of getting rid of Maharshi. When Maharshi comes to know of this, he tries to stop the wedding but is locked up in a police station at the insistence of his own father. However, he assumes that Tilak has used his power as sub-inspector and locked him up. He tries to attack Tilak at their own home but stops when he sees Suchitra open the door. Gradually Maharshi slips into a depression and is hospitalized. Maharshi's pure love for Suchitra is shown when his friend Ramana  drugs Suchitra and brings them to Maharshi's home, assuming that Maharshi wants a physical union with her. Maharshi slaps his friend and explains that he wants her affection and love and not her body, and they carefully take her back. Tilak tries to help Maharshi by being friends with him and helping him mingle with Suchitra. As he recovers, they suggest him to get married but Maharshi turns crazy at the suggestion and runs away shouting. He is hospitalized again, but manages to escape from there. He snatches Suchitra's new born kid and escapes into the city with the police searching for him. In the end, as he falls from a building along with the kid, he dies, saving the kid, thus earning the good will of Suchitra.
35546308	/m/0j9mh1l	Jawan of Vellimala	2012-10-19			"{""/m/0999q"": ""Malayalam Language""}"	"{""/m/03rk0"": ""India""}"	"{""/m/02n4kr"": ""Mystery"", ""/m/05p553"": ""Comedy film"", ""/m/02kdv5l"": ""Action""}"	Maharshi , is a carefree college youth from a rich background. He is well noted in the college for his rough behaviour of maintaining a gang of friends, teasing lecturers and beating up classmates. However, things change when he meets Suchitra ([[Shantipriya |Nishanti  in college. She is averse towards him owing to his rough and rude behaviour and does not even talk to him when he approaches her. Maharshi takes a liking for her and tries to win her by approaching her parents and showing off his wealth. Suchitra turns down the offer even after her parents show interest. Maharshi then scares and turns away the prospective bride grooms who come to Suchitra's home. Suchitra meets her childhood friend Tilak  who is working as a police sub-inspector in the same town. Soon after she expresses her wish to marry him, more with the objective of getting rid of Maharshi. When Maharshi comes to know of this, he tries to stop the wedding but is locked up in a police station at the insistence of his own father. However, he assumes that Tilak has used his power as sub-inspector and locked him up. He tries to attack Tilak at their own home but stops when he sees Suchitra open the door. Gradually Maharshi slips into a depression and is hospitalized. Maharshi's pure love for Suchitra is shown when his friend Ramana  drugs Suchitra and brings them to Maharshi's home, assuming that Maharshi wants a physical union with her. Maharshi slaps his friend and explains that he wants her affection and love and not her body, and they carefully take her back. Tilak tries to help Maharshi by being friends with him and helping him mingle with Suchitra. As he recovers, they suggest him to get married but Maharshi turns crazy at the suggestion and runs away shouting. He is hospitalized again, but manages to escape from there. He snatches Suchitra's new born kid and escapes into the city with the police searching for him. In the end, as he falls from a building along with the kid, he dies, saving the kid, thus earning the good will of Suchitra.
35546738	/m/0j9ncgl	Museum of Government Waste	2012			{}	{}	"{""/m/0jtdp"": ""Documentary""}"	"Concerned about the future of the U.S., Knapp heads to Washington D.C. to address his problems. When he had difficulties accomplishing his goals, he decided to alter his strategy and to pursue his own earmark. Knapp hired a lobbyist and set out to obtain government funding for his project, which was to construct a museum of government waste. The idea for the project came from filmmakers Ellen and Jim Hubbard asking themselves ""why can't Congress get a handle on wasteful spending?,"" ""how could we become a part of the process to see how and why Congress makes spending decisions?,"" and “what’s the ultimate ridiculous earmark that we can come up with?’”<ref namePappas|firstTheDC Exclusive: Documentary filmmakers try to get government funding for ‘Museum of Government Waste’|url19 April 2012|newspaper5 March 2012}} Knapp spoke privately with people from members of Congress, to their staff, to lobbyists, in order to get an idea of what goes on outside the public eye. The film follows Knapp as he visits places like North Carolina's Sparta Teapot Museum, which received $500,000 from the federal government in the Transportation Budget, the offices of high-profile lobbyists, and a prominent politician’s private fundraiser."
35549769	/m/0j9mngr	Himmat Aur Mehanat	1987-11-27			"{""/m/03k50"": ""Hindi Language""}"	"{""/m/03rk0"": ""India""}"	"{""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}"	Mindville is a feature-length motion picture that combines live action with animation and effects to present a journey into the mysteries of human consciousness. When his life starts to fall apart, Klaus sets off in search of something he can call real, and hitch-hikes his way across the blazing deserts of Arizona. Unexpectedly stranded on a lonely road to nowhere, it dawns on Klaus that he might be facing his final moments on Earth, and for the first time in his life he starts to question what will be gone – his consciousness. At this, he is mysteriously transformed into a virtual version of himself, a cartoon existing in a virtual version of the world. Things only get stranger for Klaus when he’s rescued by Shahanna, also a cartoon, who is on a similar quest for the deeper knowledge of reality and is guarding a dark secret. Shahanna is accompanied by a guide, Nigel, a large floating brain. Nigel is all-knowing and is looking forward to retiring from mentoring a long succession of hapless humans on their existential quest. Nigel breaks it to Shahanna and Klaus that the only way they can get back to the real world is by going in search of answers at Mindville. Mindville is a virtual fairground of the imagination located in a remote desert, where every ride and attraction is dedicated to some aspect of consciousness, the brain and reality, such as Plato’s Cave, The Stream of Consciousness, The Cartesian Theatre, and the Space-Time Continuum. As Shahanna and Klaus explore Mindville, they start gathering pieces of the puzzle. Great figures from history such as Plato, Descartes, Einstein and the Buddha are on hand to help them along. As our two heroes discover more about themselves and each other with every encounter, they gradually move closer to their ultimate goal.
35550194	/m/0gyktsw	DC Showcase: Catwoman	2011-10-18		15	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/0hcr"": ""Animation""}"	Mindville is a feature-length motion picture that combines live action with animation and effects to present a journey into the mysteries of human consciousness. When his life starts to fall apart, Klaus sets off in search of something he can call real, and hitch-hikes his way across the blazing deserts of Arizona. Unexpectedly stranded on a lonely road to nowhere, it dawns on Klaus that he might be facing his final moments on Earth, and for the first time in his life he starts to question what will be gone – his consciousness. At this, he is mysteriously transformed into a virtual version of himself, a cartoon existing in a virtual version of the world. Things only get stranger for Klaus when he’s rescued by Shahanna, also a cartoon, who is on a similar quest for the deeper knowledge of reality and is guarding a dark secret. Shahanna is accompanied by a guide, Nigel, a large floating brain. Nigel is all-knowing and is looking forward to retiring from mentoring a long succession of hapless humans on their existential quest. Nigel breaks it to Shahanna and Klaus that the only way they can get back to the real world is by going in search of answers at Mindville. Mindville is a virtual fairground of the imagination located in a remote desert, where every ride and attraction is dedicated to some aspect of consciousness, the brain and reality, such as Plato’s Cave, The Stream of Consciousness, The Cartesian Theatre, and the Space-Time Continuum. As Shahanna and Klaus explore Mindville, they start gathering pieces of the puzzle. Great figures from history such as Plato, Descartes, Einstein and the Buddha are on hand to help them along. As our two heroes discover more about themselves and each other with every encounter, they gradually move closer to their ultimate goal.
