19948005	/m/04ybhsz	Those Wonderful Years that Sucked	1997-04-03		109	"{""/m/01wgr"": ""Czech Language""}"	"{""/m/01mjq"": ""Czech Republic""}"	"{""/m/0hj3n0w"": ""Ensemble Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}"	"Dr. Scott McKenzie  is a college professor and ardent fan of the gunslinger culture of the Old West. A year ago, McKenzie watched his wife and son die in a car crash caused by a drunk driver attempting to flee the police. With his friend, General Joe Brodsky , McKenzie attends an auction of Wild West memorabilia, where they agree to bid on a pair of steamer trunks and split the contents between them. As the auction is conducted, flashbacks show the items' histories in the 19th century. At the time a man, Joseph Cole , is looking for a gunslinger who has a pair of distinctive ebony-handled pistols marked with stars. Some cowboys he encounters on the road point him towards the town of Crossfire, California. At the town saloon, he inquires about the man but is harassed by a trio of local thugs, one of whom shoots at him, hitting instead one of the trunks which Dr. McKenzie is bidding on in the present. Cole quickly shoots all three men dead, an event memorialized by a local photographer. In the present, McKenzie and Brodsky win the trunks at auction and McKenzie begins sorting through the contents, noticing the picture of the men who Cole killed. Under photo enhancement, McKenzie notices Cole in the background of the picture and identifies the gun Cole is carrying as a .357 Magnum from the 1980s. Despite this, chemical and spectroscopic testing indicates that the photograph is at least 100 years old. McKenzie becomes convinced that Cole is a time traveler. After writing up his findings, he is approached by a woman, Georgia Crawford , who claims to be working on similar ideas. Together they locate Crossfire in the present. When they split up to search the town, Georgia ducks into an old barn and removes a crystalline device which she uses to travel back to the 1880s. There she searches for Cole at a nearby river, but her horse is spooked by a rattlesnake. She dispatches the snake with a futuristic gun. Hurrying back to town, she is followed by Cole, who had observed her from afar. He arrives too late to stop her from traveling to the present, but he uses a device of his own to find out the time to which she traveled. In the present, McKenzie hears a noise and arrives at the barn just in time to see Georgia return from the past. When he confronts her, she admits to being one of a number of time travelers from the 26th century. Returning to McKenzie's home she explains that Cole is a renegade scientist from her time who she has been sent back to stop. She believes that Cole, who developed the time travel technology with her father, is intending to change history. Through research, Georgia and McKenzie determine that Cole is likely trying to kill Matthew Crawford, an adviser to President Grover Cleveland. The gunfighter who Cole is searching for, the mysterious ""Star-Handled Stranger,"" was a gunslinger who crucially helped protect the President and his escort from bandits. Matthew Crawford was Georgia's ancestor and killing him would erase her entire family from history, including her father who had opposed Cole's desire to continue research on time travel. McKenzie and Georgia enlist Joe Brodsky's help in determining President Cleveland's movements, but before Brodsky can give them the information, Cole murders him and flees into the past. Finding a copy of the information, they discover that Cole is traveling back to July 11, 1886, when the mysterious ""Star-Handled Stranger"" helped save President Cleveland from a bandit attack. Traveling back in time to 1886, Georgia and McKenzie watch as the attack begins. When the Stranger arrives on the scene and tries to enter the attack, he is shot dead by Cole. McKenzie then takes the Stranger's signature pistols and rides towards the battle himself. Cole follows him. While McKenzie manages to kill the attacking bandits, Cole shoots Matthew Crawford. McKenzie then kills Cole in a one-on-one duel. Returning to the stagecoach, Georgia and McKenzie discover that Matthew Crawford was merely wounded. As the stagecoach drives off, Georgia and McKenzie return to the present where Georgia gives him a gift before returning to her own time. She is somehow able to send the knowledge of the death of McKenzie's wife and child back to his earlier self so that he is able to save their lives."
20072961	/m/04y6w1h	The Zone of Death	1917-10-12			"{""/m/064_8sq"": ""French Language"", ""/m/06ppq"": ""Silent film""}"	"{""/m/0f8l9c"": ""France""}"	"{""/m/06ppq"": ""Silent film"", ""/m/01g6gs"": ""Black-and-white""}"	"A personal aide to the U.S. Ambassador in France, James Reese  has an enviable life in Paris and a beautiful French girlfriend, but his real passion is his side job as a low-level operative for the CIA. Reese wants to become a higher level agent with more responsibilities. As the result of a shortage of agents in France, he is assigned as a partner to special agent Charlie Wax . Reese's first test is to have Wax released from airport detention by the French Customs when Wax does not want to surrender the cans of his favorite energy drink. Despite the apparent triviality of an energy drink that Wax could probably purchase in Paris, Wax continues to verbally abuse French Customs until Reese places a Diplomatic Mail sticker on Wax's luggage containing the energy drink, which makes them immune from Customs and Quarantine requirements. Once in the car, Wax apologizes for his behavior while opening the tins and revealing the concealed pieces of his personal SIG Sauer, which he refers to as ""Mrs. Jones"". Wax explains that he has been sent to Paris to investigate a drug ring at least indirectly responsible for the death of a woman who happens to be the niece of the Secretary of Defense. During the investigation, Wax reveals that there was no overdose—their goal is to trace the money back to a circle of Pakistani terrorists. Evidence leads them to the terrorists, resulting in an armed confrontation in which most of the terrorists are neutralized. Wax and Reese learn that the terrorists plan to infiltrate the U.S. Embassy with explosives hidden beneath their burkas. As they collect evidence, they find photographs of Agent Reese pinned to a wall. Ultimately, Reese learns that the terrorists are targeting a summit meeting. Wax discovers that Reese's fiancee Caroline  is a ""sleeper"" agent who was assigned to infiltrate them. When confronted, Caroline shoots Reese in the shoulder and escapes through a window. A Volvo picks her up on the street below. Caroline attempts to detonate an explosive vest while the last remaining terrorist in the Volvo attacks a US motorcade traveling to the summit by speeding towards them, wired with explosives. Wax destroys the vehicle with an AT4 rocket launcher just in the nick of time. Reese finds Caroline at the summit and attempts to dissuade her from carrying out her mission by professing his love. She attempts to detonate her vest anyway and Reese is forced to kill her. As Wax leaves Paris, Reese escorts him to his plane. Wax offers a full-time partnership. The two play a game of chess on the tarmac, placing their handguns on a utility cart, Reese revealing that he is now carrying a Desert Eagle pistol and earning another modicum of admiration from his new partner. There are two John Travolta references in this film in conjunction with two movies made by him in the past, and one pertaining to a previous movie of Jonathan Rhys Meyers'. The first John Travolta reference is to the film ""Pulp Fiction"" when the Wax character makes a statement about his favorite food, a ""Royale with Cheese"" and the second one is from the movie ""The Experts"" when Wax sings the Carpenters song ""Close to You""  when he hears it on the radio. The Meyers reference is barely noticeable, and occurs when a gang member suggests Wax could snort cocaine off of Reese's butt. Meyers' character, ""Maxwell Demon"" does this in Meyers' early film, ""Velvet Goldmine."""
20073084	/m/04yfrrt	The Tenth Symphony	1918-11-01			"{""/m/064_8sq"": ""French Language"", ""/m/06ppq"": ""Silent film""}"	"{""/m/0f8l9c"": ""France""}"	"{""/m/06ppq"": ""Silent film"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}"	"A personal aide to the U.S. Ambassador in France, James Reese  has an enviable life in Paris and a beautiful French girlfriend, but his real passion is his side job as a low-level operative for the CIA. Reese wants to become a higher level agent with more responsibilities. As the result of a shortage of agents in France, he is assigned as a partner to special agent Charlie Wax . Reese's first test is to have Wax released from airport detention by the French Customs when Wax does not want to surrender the cans of his favorite energy drink. Despite the apparent triviality of an energy drink that Wax could probably purchase in Paris, Wax continues to verbally abuse French Customs until Reese places a Diplomatic Mail sticker on Wax's luggage containing the energy drink, which makes them immune from Customs and Quarantine requirements. Once in the car, Wax apologizes for his behavior while opening the tins and revealing the concealed pieces of his personal SIG Sauer, which he refers to as ""Mrs. Jones"". Wax explains that he has been sent to Paris to investigate a drug ring at least indirectly responsible for the death of a woman who happens to be the niece of the Secretary of Defense. During the investigation, Wax reveals that there was no overdose—their goal is to trace the money back to a circle of Pakistani terrorists. Evidence leads them to the terrorists, resulting in an armed confrontation in which most of the terrorists are neutralized. Wax and Reese learn that the terrorists plan to infiltrate the U.S. Embassy with explosives hidden beneath their burkas. As they collect evidence, they find photographs of Agent Reese pinned to a wall. Ultimately, Reese learns that the terrorists are targeting a summit meeting. Wax discovers that Reese's fiancee Caroline  is a ""sleeper"" agent who was assigned to infiltrate them. When confronted, Caroline shoots Reese in the shoulder and escapes through a window. A Volvo picks her up on the street below. Caroline attempts to detonate an explosive vest while the last remaining terrorist in the Volvo attacks a US motorcade traveling to the summit by speeding towards them, wired with explosives. Wax destroys the vehicle with an AT4 rocket launcher just in the nick of time. Reese finds Caroline at the summit and attempts to dissuade her from carrying out her mission by professing his love. She attempts to detonate her vest anyway and Reese is forced to kill her. As Wax leaves Paris, Reese escorts him to his plane. Wax offers a full-time partnership. The two play a game of chess on the tarmac, placing their handguns on a utility cart, Reese revealing that he is now carrying a Desert Eagle pistol and earning another modicum of admiration from his new partner. There are two John Travolta references in this film in conjunction with two movies made by him in the past, and one pertaining to a previous movie of Jonathan Rhys Meyers'. The first John Travolta reference is to the film ""Pulp Fiction"" when the Wax character makes a statement about his favorite food, a ""Royale with Cheese"" and the second one is from the movie ""The Experts"" when Wax sings the Carpenters song ""Close to You""  when he hears it on the radio. The Meyers reference is barely noticeable, and occurs when a gang member suggests Wax could snort cocaine off of Reese's butt. Meyers' character, ""Maxwell Demon"" does this in Meyers' early film, ""Velvet Goldmine."""
20073140	/m/04ybpns	The Plot to Kill Hitler	1990-01-30		93	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America"", ""/m/087vz"": ""Yugoslavia""}"	"{""/m/015w9s"": ""Television movie"", ""/m/01f9r0"": ""Docudrama"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/02qfv5d"": ""Political thriller"", ""/m/03mqtr"": ""Political drama""}"	“The Plot to Kill Hitler” is a historical re-creation of the 1944 attempt by several German High Command officers to assassinate Adolf Hitler and take control of the German government, with the ultimate intention of surrendering their country to the Allies. Led by Army Colonel Claus von Stauffenberg, this group of dedicated officers managed to plant a bomb, hidden in Stauffenberg's briefcase, in Hitler’s battlefield headquarters. By sheer luck, Hitler survived the blast and the SS quickly arrested and executed most of those involved. The film is historically inaccurate in one aspect&mdash;Hitler's involvement in astrology. One scene has him looking over astrological charts, which some people believe about the Nazi leader. Most historians, however, regard this as false.{{Citation needed}}
20073988	/m/04yfb_b	Ninjas vs. Zombies	2010-08-24		89	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/03btsm8"": ""Action/Adventure"", ""/m/0jb4p32"": ""Zombie Film"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/03npn"": ""Horror"", ""/m/01z4y"": ""Comedy""}"	“The Plot to Kill Hitler” is a historical re-creation of the 1944 attempt by several German High Command officers to assassinate Adolf Hitler and take control of the German government, with the ultimate intention of surrendering their country to the Allies. Led by Army Colonel Claus von Stauffenberg, this group of dedicated officers managed to plant a bomb, hidden in Stauffenberg's briefcase, in Hitler’s battlefield headquarters. By sheer luck, Hitler survived the blast and the SS quickly arrested and executed most of those involved. The film is historically inaccurate in one aspect&mdash;Hitler's involvement in astrology. One scene has him looking over astrological charts, which some people believe about the Nazi leader. Most historians, however, regard this as false.{{Citation needed}}
20078360	/m/04yh0_q	Ultraman, Ultraseven: Great Violent Monster Fight				{}	{}	"{""/m/02z0t_"": ""Tokusatsu"", ""/m/04pbhw"": ""Superhero movie""}"	In the upper echelons of traditional Middle Eastern society, Palestinians Reema and Omar prepare for the marriage of their daughter Tala to Hani in Jordan. But back at work in London, Tala encounters Leyla, a young British Indian woman who is dating Tala's best friend Ali. Tala sees something unique in the artless, clumsy, sensitive Leyla who secretly works to become a writer. And Tala's forthright challenges to Leyla's beliefs begins a journey of self-awareness for Leyla. As the women fall in love, Tala's own sense of duty and cultural restraint cause her to pull away from Leyla and fly back to Jordan where the preparations for an ostentatious wedding are well under way. As family members descend and the wedding day approaches, the pressure mounts until Tala finally cracks and extricates herself. Back in London, Leyla is heartbroken but learns to break free of her own self-doubt and her mother's expectations, ditching Ali and being honest with her parents about her sexuality. When Ali and Leyla's feisty sister Yasim help throw Tala and Leyla together again, Tala finds that her own preconceptions of what love can be is the final hurdle she must jump to win Leyla back.
20079078	/m/04ydvmd	The Guv'nor	1935-11-22		82	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07ssc"": ""United Kingdom""}"	"{""/m/0hj3mz5"": ""Comedy of Errors"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white""}"	"Monsieur Barsac ([[Frank Cellier  is in a great deal of trouble - the Paris bank of which he is president is bankrupt, though nobody else knows yet. He tells his secret to his crony Dubois , since he needs his help. Dubois is to purchase an iron mine that is supposedly played out. However, Barsac's mining engineer has found rich, untapped deposits of ore. The mine is 51% owned by the widow Mrs. Granville  and her daughter Madeleine , who are deeply in debt to his bank. Barsac uses his stepson Paul  as an intermediary, since Paul is a friend of the family, particularly the beautiful Madeleine. Meanwhile, a vagabond known as the ""Guv'nor""  decides to head south for the winter with his friend Flit . At the Granville estate, he offers to mend some china in exchange for food and is treated very cordially by Madeleine. Soon after, the two men are taken into custody for poaching and returned to Paris. After the policeman learns the Guv'nor's unusual real name, François Rothschild, he informs a member of the great banking dynasty who, unwilling to have his illustrious family name besmirched by an arrest, gives the Guv'nor a check for 2000 francs and has the two men released. The Guv'nor is happy with his lifestyle, so he offers the money to Flit. They clean themselves up before trying to cash the check at Barzac's bank. Barzac mistakes the Guv'nor for one of the Rothschilds and tries to persuade him to join the board of directors to prop up the bank. During the conversation, the Guv'nor catches Barzac in a lie about Madeleine and becomes interested. He is made president of the bank. When the Guv'nor learns details about Barsac's scheme from Madame Barzac , who is anxious to prevent her husband from investing in a ""worthless"" mine, he returns to the Granville estate. There, dressed as the tramp, he advises Madeleine to get Paul to ask for impartial advice about Barzac's strong recommendation to sell - from Monsieur Rothschild. Instead, she goes to see Rothschild herself and discovers his real identity. She believes that he has deceived her so he can purchase the mine himself and stalks out before he can explain. The next morning, the Guv'nor attends a meeting of the shareholders called to vote on whether to sell for the pittance Dubois is offering. The Guv'nor denounces Barzac and Dubois, but Madeleine votes to sell. The wily Guv'nor then makes it look as if he has committed suicide. People fear he did so because there is something wrong with the bank and Dubois' company; panic selling soon drives down the price of shares in both. Meanwhile, Paul buys them on the Guv'nor's behalf. Having saved the Granvilles and ruined Barzac and Dubois, the Guv'nor gives the shares to Madeleine and Paul as a wedding present and resumes his carefree journey to warmer climes."
20080263	/m/04ybntz	Man in the Sky	1957-01-08		87	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07ssc"": ""United Kingdom""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama""}"	Test pilot John Mitchell  disappoints his wife Mary  by refusing to increase their unsuccessful bid for a house. What she does not know is that the aircraft manufacturing company he works for is in desperate financial straits. Owner Reginald Conway  needs to get Ashmore  to place an order soon or the firm will go bankrupt. Mitchell takes the only prototype of a new airplane for a flight, with Ashmore and several others aboard. During testing, one engine catches on fire. Ashmore and the others safely parachute to safety. Then, despite Conway's order and the urgings of others, Mitchell decides to try to land the plane rather than crashing it into the sea. However, he has to fly back and forth for half an hour to use up the fuel. During the tense wait, co-worker Mrs. Snowden  takes it upon herself to notify Mitchell's wife. Mary goes to the airfield and watches as her husband manages to land safely. Later, at home, she demands to know why he risked his life when everyone told him to bail out. He explains that it was his duty and the company's fate hung in the balance. Then he phones their real estate agent and agrees to the seller's price.
20081711	/m/04yc4jy	The Real Son	2008			"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/01z4y"": ""Comedy""}"	Test pilot John Mitchell  disappoints his wife Mary  by refusing to increase their unsuccessful bid for a house. What she does not know is that the aircraft manufacturing company he works for is in desperate financial straits. Owner Reginald Conway  needs to get Ashmore  to place an order soon or the firm will go bankrupt. Mitchell takes the only prototype of a new airplane for a flight, with Ashmore and several others aboard. During testing, one engine catches on fire. Ashmore and the others safely parachute to safety. Then, despite Conway's order and the urgings of others, Mitchell decides to try to land the plane rather than crashing it into the sea. However, he has to fly back and forth for half an hour to use up the fuel. During the tense wait, co-worker Mrs. Snowden  takes it upon herself to notify Mitchell's wife. Mary goes to the airfield and watches as her husband manages to land safely. Later, at home, she demands to know why he risked his life when everyone told him to bail out. He explains that it was his duty and the company's fate hung in the balance. Then he phones their real estate agent and agrees to the seller's price.
20082420	/m/04y82yx	1:1	2006		90	"{""/m/0295r"": ""Danish Language""}"	"{""/m/0k6nt"": ""Denmark"", ""/m/07ssc"": ""United Kingdom""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}"	Test pilot John Mitchell  disappoints his wife Mary  by refusing to increase their unsuccessful bid for a house. What she does not know is that the aircraft manufacturing company he works for is in desperate financial straits. Owner Reginald Conway  needs to get Ashmore  to place an order soon or the firm will go bankrupt. Mitchell takes the only prototype of a new airplane for a flight, with Ashmore and several others aboard. During testing, one engine catches on fire. Ashmore and the others safely parachute to safety. Then, despite Conway's order and the urgings of others, Mitchell decides to try to land the plane rather than crashing it into the sea. However, he has to fly back and forth for half an hour to use up the fuel. During the tense wait, co-worker Mrs. Snowden  takes it upon herself to notify Mitchell's wife. Mary goes to the airfield and watches as her husband manages to land safely. Later, at home, she demands to know why he risked his life when everyone told him to bail out. He explains that it was his duty and the company's fate hung in the balance. Then he phones their real estate agent and agrees to the seller's price.
20084310	/m/04y8b6g	Rooster's Breakfast	2007-08-18		125	"{""/m/06zvd"": ""Slovenian language""}"	"{""/m/06t8v"": ""Slovenia"", ""/m/01pj7"": ""Croatia""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/0clz1b"": ""Slice of life story""}"	Test pilot John Mitchell  disappoints his wife Mary  by refusing to increase their unsuccessful bid for a house. What she does not know is that the aircraft manufacturing company he works for is in desperate financial straits. Owner Reginald Conway  needs to get Ashmore  to place an order soon or the firm will go bankrupt. Mitchell takes the only prototype of a new airplane for a flight, with Ashmore and several others aboard. During testing, one engine catches on fire. Ashmore and the others safely parachute to safety. Then, despite Conway's order and the urgings of others, Mitchell decides to try to land the plane rather than crashing it into the sea. However, he has to fly back and forth for half an hour to use up the fuel. During the tense wait, co-worker Mrs. Snowden  takes it upon herself to notify Mitchell's wife. Mary goes to the airfield and watches as her husband manages to land safely. Later, at home, she demands to know why he risked his life when everyone told him to bail out. He explains that it was his duty and the company's fate hung in the balance. Then he phones their real estate agent and agrees to the seller's price.
20084509	/m/04y8d8w	The Ironmaster	1933-11-30			"{""/m/064_8sq"": ""French Language""}"	"{""/m/0f8l9c"": ""France""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}"	Test pilot John Mitchell  disappoints his wife Mary  by refusing to increase their unsuccessful bid for a house. What she does not know is that the aircraft manufacturing company he works for is in desperate financial straits. Owner Reginald Conway  needs to get Ashmore  to place an order soon or the firm will go bankrupt. Mitchell takes the only prototype of a new airplane for a flight, with Ashmore and several others aboard. During testing, one engine catches on fire. Ashmore and the others safely parachute to safety. Then, despite Conway's order and the urgings of others, Mitchell decides to try to land the plane rather than crashing it into the sea. However, he has to fly back and forth for half an hour to use up the fuel. During the tense wait, co-worker Mrs. Snowden  takes it upon herself to notify Mitchell's wife. Mary goes to the airfield and watches as her husband manages to land safely. Later, at home, she demands to know why he risked his life when everyone told him to bail out. He explains that it was his duty and the company's fate hung in the balance. Then he phones their real estate agent and agrees to the seller's price.
20084588	/m/04yfnfx	Poliche	1934			"{""/m/064_8sq"": ""French Language""}"	"{""/m/0f8l9c"": ""France""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}"	Test pilot John Mitchell  disappoints his wife Mary  by refusing to increase their unsuccessful bid for a house. What she does not know is that the aircraft manufacturing company he works for is in desperate financial straits. Owner Reginald Conway  needs to get Ashmore  to place an order soon or the firm will go bankrupt. Mitchell takes the only prototype of a new airplane for a flight, with Ashmore and several others aboard. During testing, one engine catches on fire. Ashmore and the others safely parachute to safety. Then, despite Conway's order and the urgings of others, Mitchell decides to try to land the plane rather than crashing it into the sea. However, he has to fly back and forth for half an hour to use up the fuel. During the tense wait, co-worker Mrs. Snowden  takes it upon herself to notify Mitchell's wife. Mary goes to the airfield and watches as her husband manages to land safely. Later, at home, she demands to know why he risked his life when everyone told him to bail out. He explains that it was his duty and the company's fate hung in the balance. Then he phones their real estate agent and agrees to the seller's price.
20085550	/m/04ycby7	Frozen Seed	2008-04-29		9	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0d060g"": ""Canada""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action""}"	Test pilot John Mitchell  disappoints his wife Mary  by refusing to increase their unsuccessful bid for a house. What she does not know is that the aircraft manufacturing company he works for is in desperate financial straits. Owner Reginald Conway  needs to get Ashmore  to place an order soon or the firm will go bankrupt. Mitchell takes the only prototype of a new airplane for a flight, with Ashmore and several others aboard. During testing, one engine catches on fire. Ashmore and the others safely parachute to safety. Then, despite Conway's order and the urgings of others, Mitchell decides to try to land the plane rather than crashing it into the sea. However, he has to fly back and forth for half an hour to use up the fuel. During the tense wait, co-worker Mrs. Snowden  takes it upon herself to notify Mitchell's wife. Mary goes to the airfield and watches as her husband manages to land safely. Later, at home, she demands to know why he risked his life when everyone told him to bail out. He explains that it was his duty and the company's fate hung in the balance. Then he phones their real estate agent and agrees to the seller's price.
20086938	/m/0gkt09y	Death Bell	2008-08-06	9274859	88	"{""/m/02hwhyv"": ""Korean Language""}"	"{""/m/06qd3"": ""South Korea""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror""}"	The film is set in a high school, where an elite group of twenty students—including rebellious heroine Kang I-na, her timid best friend Yoon Myong-hyo, and her suitor Kang Hyeon—are taking a special class for their college entrance exam. After Kang I-na is nearly strangled and another student throttled in the restroom, the classroom TV screen switches to an image of top-ranking student Hye-yeong trapped inside a fish tank that is slowly filling with water. A disembodied voice announces that her life depends on the exam questions he will set for them, and that a student will die for every question the class gets wrong. Trapped with the students are head teacher Hwang Chan-wook and English teacher Choi So-yeong. I-na realizes that the students are being killed in order of their rank in the class, and she is ranked fifth. Someone is slowly killing the students one by one, but who are they? And what do they want?  # Min Hye-Yeong - drowned in an enclosed glass tank. # Mr. Lee - Killed by Ji-won's father  after trying to escape the school. # Sohn Dong-Hyeok - killed by being burned with candle wax drops, then dropped from the ceiling to the gym floor. # Cha Jae-Wook - killed by hundreds of cuts, then his mouth was stuffed with flower petals. # Yoon Soo-Jin - killed by being stuffed into a washing machine, then someone turned it on. # Kang Hyeon - killed by being stabbed repeatedly by the student who witnessed Kim Ji-Won's death # Cho Beom - killed by being stabbed by a rock by Hwang Chang-Wook # Yoon Myung-Hyo - killed by being dropped from the ceiling, head-first. # Kim Ji-Won's Mother - killed by being strangled by Hwang Chang-Wook # Hwang Chang-Wook - stabbed and killed by the father of Kim Ji-Won.  #1st : Solve all of partial differential equations which are written down to a blackboard, and combine them into one complete answer in time. > 過而不改是謂過矣. #3rd : Kim Ji-Won—previously ranked first on spring—died. Complete the sentence associated with it. > I know who killed me. My anger will endure, face the truth.  #5th : Input the number as password by resolving these association with this number sequence. Then, Speak the meaning of the number. You have only one chance. : 5685 -> 2485 -> ? > Hwang Chang-wook. Kang Yi-na's Teacher. He was killed by Kim Ji-won's father, who, with his wife, was the mastermind behind the murders.
20088245	/m/04y9fc5	The Sensei	2007		93	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/0hn10"": ""LGBT"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}"	Set in Colorado, the story takes place in 1985 during the rise of the AIDS panic. McClain Evans is a gay high school student, constantly the target of bullying in his town. Karen O'Neil is a woman haunted by the death of her pro-boxer fiance, Mark Corey. After a five-year absence, she returns to her family, who runs a successful martial arts school. When McClain is attacked by three local teens, his mother, Annie, asks Karen to teach her son martial arts so that he can defend himself. Karen's family is fearful of anti-gay retaliation, so Karen is forced to secretly teach McClain at night. When word of this reaches her family, and the small-town community, violence erupts, and family and friendship are challenged, forcing Karen to reveal her own dark and tragic secret to those she loves most.
20088468	/m/04ydvzd	The Big Man	1990-08-31		92	{}	"{""/m/07ssc"": ""United Kingdom""}"	"{""/m/0lsxr"": ""Crime Fiction"", ""/m/01z02hx"": ""Sports"", ""/m/07s9rl0"": ""Drama"", ""/m/01cgz"": ""Boxing""}"	A Scottish miner  becomes unemployed during a union strike. He is unable to support his family and cannot resolve his bitterness about his situation. Desperate for money, he accepts an offer made by a Glasgow gangster to fight in an illegal bare-knuckle boxing match. A long and brutal fight follows. Filmed at locations in Coalburn, Glasgow and Spain.
20089025	/m/04yh4qp	Speedy Delivery	2008		72	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/0jtdp"": ""Documentary""}"	Speedy Delivery follows David Newell/Mr. McFeely around his own neighborhood, Pittsburgh, Pennsylvania, examining the two roles he has played for over forty years. Intercut with retrospective interviews, the film explores David Newell's life of service, as both playing the character Mr. McFeely and as director of public relations for Family Communications, Inc., the parent company founded by Fred Rogers. http://www.fci.org/viewcontent.asp?sectionID{C4741AE9-B471-40AE-B594-E7BFE5A26C5B}&subsubsectionID={5B10796F-A045-46F3-A004-06DDCB1AE875} This company created and produced Mister Rogers' Neighborhood during the majority of its years on air since its debut in 1967.http://www.museum.tv/archives/etv/R/htmlR/rogersfred/rogersfred.htm The film follows David Newell on four appearances located in Pennsylvania and Maryland. Beginning in Pittsburgh, he appears at the opening of the Schenley Plaza Carousel, meeting and greeting with fans. Next, he travels to Baltimore, Maryland to help open up a special Mister Rogers traveling exhibit, including a replica of the set. Finally, he returns to Pittsburgh for two more appearances in Bridgeville, Pennsylvania and Cranberry Park. All along the way, the film uses retrospective interviews with former cast members and current co-workers to discuss topics like Newell's childhood, the passing of Fred Rogers, where the character Mr. McFeely came from and what kept Mister Rogers' Neighborhood successful and authentic for over four decades.
20089961	/m/04yhbxd	Holding Trevor	2007	16814	88	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/0hn10"": ""LGBT"", ""/m/0219x_"": ""Indie"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/0d63kt"": ""Gay"", ""/m/0bc42t_"": ""Gay Interest"", ""/m/07s9rl0"": ""Drama"", ""/m/04tkhfk"": ""Gay Themed"", ""/m/02l7c8"": ""Romance Film""}"	"Young, beautiful and intelligent, Trevor Holden  is in a stalemate. Entangled in an unhealthy relationship with Darrell , a self-destructive heroin addict, and trapped at a low-paying job, Trevor finds scant comfort in Los Angeles' vapid party scene, where conversation rarely rises above inquiries like ""So, are you an actor?"" Worse still, he and his two best friends - roommate Andie  and singer Jake  - are being pulled apart by boredom and discontent. At the hospital for his boyfriend's latest overdose, Trevor finds a potential new beginning in Ephram , a medical intern with ambition, a warm demeanor and strikingly good looks. After they spend a romantic evening together, Trevor seems poised to make some changes. He begins by ending his relationship with Darrell and then strives to reconnect with Andie and Jake. But what should be a joyous event - a party celebrating a negative HIV test - results in Andie secretly discovering she is HIV positive because of a drunken hookup. Later on, Trevor gets into a fight with Darrell at the party, which is overheard by the guests and causes a rift between Trevor and Ephram. Trevor is devastated by the tragic death of Darrell after an overdose. Ephram informs Trevor of Darrell's death and seeks to comfort him in the aftermath. After being offered a job in New York City, Ephram confesses his love for Trevor and suggests he abandon his life in Los Angeles and come live with him. Andie, reeling from her frightening revelation, seeks comfort in Trevor and pleads with him to not leave. Trevor is torn between pursuing the love of his life or staying to assist a dear friend in need. Trevor remains committed to bettering his life, but realizes that some people are too precious to abandon."
20090822	/m/04yg0nt	The Last House in the Woods	2007-08-24		85	"{""/m/02bjrlw"": ""Italian Language""}"	"{""/m/03rjj"": ""Italy""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/02vn3k"": ""Splatter film""}"	"A young couple gets beat up by some punks. They are saved by a seemingly nice older couple and taken back to the house of the older couple. While there, the wounded woman begins to realize that some frightening things are occurring the ""Last House in the Woods""."
